"VoteNumber","SenNumber","SenatorUpper","Vote","Party","GovCoalition","State","FP","Origin","Contentious","PercentYes","IndGov","VoteType","Content","Round"
2009051,"PEC0041/08","PRESIDENT LULA","S","PT",TRUE,NA,2,2,0,98.21428571,"S",1,"Improves the levels of police salaries.",2
2009051,"PEC0041/08","ROMERO JUCA","S","PMDB",TRUE,"RR",2,2,0,98.21428571,"S",1,"Improves the levels of police salaries.",2
2009051,"PEC0041/08","JOAO VICENTE CLAUDINO","S","PTB",FALSE,"PI",2,2,0,98.21428571,"S",1,"Improves the levels of police salaries.",2
2009051,"PEC0041/08","MARIO COUTO","S","PSDB",FALSE,"PA",2,2,0,98.21428571,"S",1,"Improves the levels of police salaries.",2
2009051,"PEC0041/08","FRANCISCO DORNELLES","S","PP",TRUE,"RJ",2,2,0,98.21428571,"S",1,"Improves the levels of police salaries.",2
2009051,"PEC0041/08","INACIO ARRUDA","S","PCdoB",TRUE,"CE",2,2,0,98.21428571,"S",1,"Improves the levels of police salaries.",2
2009051,"PEC0041/08","LUCIA VANIA","S","PSDB",FALSE,"GO",2,2,0,98.21428571,"S",1,"Improves the levels of police salaries.",2
2009051,"PEC0041/08","OSMAR DIAS","S","PDT",TRUE,"PR",2,2,0,98.21428571,"S",1,"Improves the levels of police salaries.",2
2009051,"PEC0041/08","CESAR BORGES","S","PR",TRUE,"BA",2,2,0,98.21428571,"S",1,"Improves the levels of police salaries.",2
2009051,"PEC0041/08","EFRAIM MORAIS","S","PFL/DEM",FALSE,"PB",2,2,0,98.21428571,"S",1,"Improves the levels of police salaries.",2
2009051,"PEC0041/08","HERACLITO FORTES","S","PFL/DEM",FALSE,"PI",2,2,0,98.21428571,"S",1,"Improves the levels of police salaries.",2
2009051,"PEC0041/08","DELCIDIO DO AMARAL","S","PT",TRUE,"MS",2,2,0,98.21428571,"S",1,"Improves the levels of police salaries.",2
2009051,"PEC0041/08","EDUARDO SUPLICY","S","PT",TRUE,"SP",2,2,0,98.21428571,"S",1,"Improves the levels of police salaries.",2
2009051,"PEC0041/08","ANTONIO CARLOS VALADARES","S","PSB",TRUE,"SE",2,2,0,98.21428571,"S",1,"Improves the levels of police salaries.",2
2009051,"PEC0041/08","FATIMA CLEIDE","S","PT",TRUE,"RO",2,2,0,98.21428571,"S",1,"Improves the levels of police salaries.",2
2009051,"PEC0041/08","TASSO JEREISSATI","S","PSDB",FALSE,"CE",2,2,0,98.21428571,"S",1,"Improves the levels of police salaries.",2
2009051,"PEC0041/08","ARTHUR VIRGILIO","S","PSDB",FALSE,"AM",2,2,0,98.21428571,"S",1,"Improves the levels of police salaries.",2
2009051,"PEC0041/08","GILVAM BORGES","S","PMDB",TRUE,"AP",2,2,0,98.21428571,"S",1,"Improves the levels of police salaries.",2
2009051,"PEC0041/08","RENAN CALHEIROS","S","PMDB",TRUE,"AL",2,2,0,98.21428571,"S",1,"Improves the levels of police salaries.",2
2009051,"PEC0041/08","RENATO CASAGRANDE","S","PSB",TRUE,"ES",2,2,0,98.21428571,"S",1,"Improves the levels of police salaries.",2
2009051,"PEC0041/08","ACIR GURGACZ","S","PDT",TRUE,"RO",2,2,0,98.21428571,"S",1,"Improves the levels of police salaries.",2
2009051,"PEC0041/08","JOSE AGRIPINO","S","PFL/DEM",FALSE,"RN",2,2,0,98.21428571,"S",1,"Improves the levels of police salaries.",2
2009051,"PEC0041/08","PEDRO SIMON","S","PMDB",TRUE,"RS",2,2,0,98.21428571,"S",1,"Improves the levels of police salaries.",2
2009051,"PEC0041/08","MOZARILDO CAVALCANTI","S","PTB",FALSE,"RR",2,2,0,98.21428571,"S",1,"Improves the levels of police salaries.",2
2009051,"PEC0041/08","CRISTOVAM BUARQUE","S","PDT",TRUE,"DF",2,2,0,98.21428571,"S",1,"Improves the levels of police salaries.",2
2009051,"PEC0041/08","PAPALEO PAES","S","PSDB",FALSE,"AP",2,2,0,98.21428571,"S",1,"Improves the levels of police salaries.",2
2009051,"PEC0041/08","AUGUSTO BOTELHO","S","PT",TRUE,"RR",2,2,0,98.21428571,"S",1,"Improves the levels of police salaries.",2
2009051,"PEC0041/08","ROMEU TUMA","S","PTB",FALSE,"SP",2,2,0,98.21428571,"S",1,"Improves the levels of police salaries.",2
2009051,"PEC0041/08","EDUARDO AZEREDO","S","PSDB",FALSE,"MG",2,2,0,98.21428571,"S",1,"Improves the levels of police salaries.",2
2009051,"PEC0041/08","DEMOSTENES TORRES","S","PFL/DEM",FALSE,"GO",2,2,0,98.21428571,"S",1,"Improves the levels of police salaries.",2
2009052,"PEC0012/06","PRESIDENT LULA","S","PT",TRUE,NA,2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","AUGUSTO BOTELHO","S","PT",TRUE,"RR",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","PAPALEO PAES","S","PSDB",FALSE,"AP",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","KATIA ABREU","S","PFL/DEM",FALSE,"TO",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","VALDIR RAUPP","S","PMDB",TRUE,"RO",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","EDUARDO AZEREDO","S","PSDB",FALSE,"MG",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","JOAO VICENTE CLAUDINO","S","PTB",FALSE,"PI",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","ACIR GURGACZ","S","PDT",TRUE,"RO",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","TASSO JEREISSATI","S","PSDB",FALSE,"CE",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","MARCELO CRIVELLA","S","PRB",TRUE,"RJ",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","ARTHUR VIRGILIO","S","PSDB",FALSE,"AM",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","JOAO RIBEIRO","S","PR",TRUE,"TO",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","ANTONIO CARLOS VALADARES","S","PSB",TRUE,"SE",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","RENATO CASAGRANDE","S","PSB",TRUE,"ES",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","GARIBALDI ALVES FILHO","S","PMDB",TRUE,"RN",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","GERSON CAMATA","S","PMDB",TRUE,"ES",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","MARCO MACIEL","S","PFL/DEM",FALSE,"PE",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","DEMOSTENES TORRES","S","PFL/DEM",FALSE,"GO",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","SERGIO ZAMBIASI","S","PTB",FALSE,"RS",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","SERYS SLHESSARENKO","S","PT",TRUE,"MT",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","ROMEU TUMA","S","PTB",FALSE,"SP",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","EFRAIM MORAIS","S","PFL/DEM",FALSE,"PB",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","DELCIDIO DO AMARAL","S","PT",TRUE,"MS",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","CRISTOVAM BUARQUE","S","PDT",TRUE,"DF",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","FATIMA CLEIDE","S","PT",TRUE,"RO",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","FRANCISCO DORNELLES","S","PP",TRUE,"RJ",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","CESAR BORGES","S","PR",TRUE,"BA",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","IDELI SALVATTI","S","PT",TRUE,"SC",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","MAO SANTA","S","PSC",FALSE,"PI",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","LUCIA VANIA","N","PSDB",FALSE,"GO",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","INACIO ARRUDA","S","PCdoB",TRUE,"CE",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","JOAO DURVAL","S","PDT",TRUE,"BA",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","MOZARILDO CAVALCANTI","S","PTB",FALSE,"RR",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","ROMERO JUCA","S","PMDB",TRUE,"RR",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","OSMAR DIAS","S","PDT",TRUE,"PR",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","GILVAM BORGES","S","PMDB",TRUE,"AP",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","JOSE AGRIPINO","S","PFL/DEM",FALSE,"RN",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","PEDRO SIMON","S","PMDB",TRUE,"RS",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","MARINA SILVA","S","PV1",FALSE,"AC",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","MARIO COUTO","S","PSDB",FALSE,"PA",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","JOSE NERY","S","PSOL",FALSE,"PA",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","JOAO PEDRO GONCALVES","S","PT",TRUE,"AM",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","GIM ARGELLO","S","PTB",FALSE,"DF",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","JEFFERSON PRAIA","S","PDT",TRUE,"AM",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","OSVALDO SOBRINHO","S","PTB",FALSE,"MT",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","ALOIZIO MERCADANTE","S","PT",TRUE,"SP",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","HERACLITO FORTES","S","PFL/DEM",FALSE,"PI",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","EDUARDO SUPLICY","S","PT",TRUE,"SP",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","WELLINGTON SALGADO","S","PMDB",TRUE,"MG",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","GILBERTO GOELLNER","S","PFL/DEM",FALSE,"MT",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","JOAO TENORIO","S","PSDB",FALSE,"AL",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","FLEXA RIBEIRO","S","PSDB",FALSE,"PA",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","ADELMIR SANTANA","S","PFL/DEM",FALSE,"DF",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","VALTER PEREIRA","S","PMDB",TRUE,"MS",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","PAULO DUQUE","S","PMDB",TRUE,"RJ",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","ANTONIO CARLOS JUNIOR","S","PFL/DEM",FALSE,"BA",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009052,"PEC0012/06","NEUTO DE CONTO","S","PMDB",TRUE,"SC",2,2,0,96.49122807,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",1
2009053,"PEC0012/06","ANTONIO CARLOS JUNIOR","S","PFL/DEM",FALSE,"BA",2,2,0,94.64285714,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",2
2009053,"PEC0012/06","JOAO TENORIO","N","PSDB",FALSE,"AL",2,2,0,94.64285714,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",2
2009053,"PEC0012/06","FLEXA RIBEIRO","S","PSDB",FALSE,"PA",2,2,0,94.64285714,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",2
2009053,"PEC0012/06","WELLINGTON SALGADO","S","PMDB",TRUE,"MG",2,2,0,94.64285714,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",2
2009053,"PEC0012/06","GILBERTO GOELLNER","S","PFL/DEM",FALSE,"MT",2,2,0,94.64285714,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",2
2009053,"PEC0012/06","VALTER PEREIRA","S","PMDB",TRUE,"MS",2,2,0,94.64285714,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",2
2009053,"PEC0012/06","PAULO DUQUE","S","PMDB",TRUE,"RJ",2,2,0,94.64285714,"S",1,"Tries to improve the situation relating to court orders for payments owed to the Union by municipalities and states, many of which are never paid.",2
